date,yoy,p_high
2015-06-30,0.1795718097550525,0.9995883483211211
2015-07-31,0.22568611104094582,0.9992217460254043
2015-08-31,0.2413037985344868,0.9981855909306696
2015-09-30,0.008842961634170088,0.9947670722605241
2015-10-31,0.12761656067050708,0.9689392074758958
2015-11-30,0.4363182169185187,0.8434533996980692
2015-12-31,0.6387247515364791,0.5956044098873351
2016-01-31,1.2375025026943876,0.30125197820376703
2016-02-29,0.8472775790126619,0.19042293253496237
2016-03-31,0.8916160965521946,0.10705809678435968
2016-04-30,1.1726257503534843,0.04947937535358044
2016-05-31,1.0784764621246223,0.025647542180371498
2016-06-30,1.0792865347959424,0.014148027096192731
2016-07-31,0.8683633430518256,0.008735630723477368
2016-08-31,1.0553158595656864,0.004097590737809389
2016-09-30,1.5486446201652182,0.0013211316345539414
2016-10-31,1.685924966243646,0.0005557647437928034
2016-11-30,1.6843334719788938,0.0003692435968883834
2016-12-31,2.0507989115119862,0.0002833868118866801
2017-01-31,2.5103933482571117,0.0002956364957240861
2017-02-28,2.8103616813294208,0.00034853917021907395
2017-03-31,2.44119623655914,0.0002829946952509965
2017-04-30,2.176223471915395,0.00026203591472899587
2017-05-31,1.8563431667619756,0.00028595728919988527
2017-06-30,1.640565809959127,0.00032710612453550563
2017-07-31,1.7251073506566073,0.00030944518593380773
2017-08-31,1.92812155729698,0.00027285760525906205
2017-09-30,2.1805652303711787,0.0002542280767230951
2017-10-31,2.020757753132485,0.000254447948532069
2017-11-30,2.172493864295566,0.0002499066368107699
2017-12-31,2.129930719552253,0.0002495187924413489
2018-01-31,2.151318868063945,0.00024966134041140456
2018-02-28,2.263468931091861,0.0002524107371389825
2018-03-31,2.3309497646499366,0.00026104238898209405
2018-04-30,2.4709963021052994,0.00028897419033614805
2018-05-31,2.781921607842497,0.00036341081262998527
2018-06-30,2.8075506935940187,0.0003907555147081201
2018-07-31,2.854124785561929,0.0003962359633271691
2018-08-31,2.6429238568742575,0.00032565077340919885
2018-09-30,2.332055105808828,0.0002720623406465395
2018-10-31,2.492032470218053,0.0002733767606468315
2018-11-30,2.147328577667773,0.00025987923253388334
2018-12-31,2.0023809043401064,0.0002831098812877835
2019-01-31,1.4875893578291333,0.0003900027039426995
2019-02-28,1.5188615351321877,0.0003835854557673941
2019-03-31,1.8831863513063984,0.00029577837479377383
2019-04-30,2.000583470209061,0.00027225175581963484
2019-05-31,1.7959105553606136,0.00029524468705858327
2019-06-30,1.671194894390049,0.0003195891612460236
2019-07-31,1.826331335037068,0.0002987049341421614
2019-08-31,1.7376412106666406,0.0003115239920939639
2019-09-30,1.6844977040391562,0.0003221889532385998
2019-10-31,1.7339736996186295,0.00030797621206079314
2019-11-30,2.092290394862917,0.00027881442258972553
2019-12-31,2.3195274699624457,0.0003417661990337041
2020-01-31,2.599767976845202,0.0006943237072476139
