,nsa,sa,trend,sa_minus_nsa_pct
2018-02-28,120.786602,120.850648398117,120.872457665772,0.053024422457892406
2018-03-31,120.632104,120.88470064509,121.026273537321,0.20939421324359664
2018-04-30,120.273989,120.403700618578,121.245649969191,0.10784677523083541
2018-05-31,121.283071,121.628939417993,121.471532463243,0.28517452200149673
2018-06-30,121.392399,121.762298613894,121.682757775938,0.30471398286973095
2018-07-31,121.287991,121.722490662171,121.910778158404,0.35823799090792807
2018-08-31,122.290602,122.198874616193,122.232478663496,-0.07500771302688669
2018-09-30,123.019675,122.695414944979,122.689053226457,-0.26358389828374795
2018-10-31,123.603728,123.2634254389,123.199099909789,-0.2753173926113295
2018-11-30,124.175679,123.674026042737,123.68480253808,-0.4039864821379413
2018-12-31,124.446968,124.149097799534,124.102155475815,-0.23935512873723974
2019-01-31,124.39956,124.336575561973,124.472652582624,-0.050630756271952126
2019-02-28,124.917537,124.9033406777,124.752306048994,-0.011364555082438166
2019-03-31,124.6318,124.908762605109,124.918630194149,0.22222466907242389
2019-04-30,124.999902,125.155488890357,125.024095122532,0.12446960986978173
2019-05-31,124.568812,124.9106168176,125.194265771493,0.27439036474075085
2019-06-30,125.020599,125.411654591466,125.464220917143,0.31279292740071796
2019-07-31,125.460614,125.904223009232,125.788144900229,0.35358428042764345
2019-08-31,126.378949,126.359358233666,126.040803090177,-0.015501605678014396
2019-09-30,126.311972,126.022354849623,126.176440589695,-0.22928717348899008
2019-10-31,126.567081,126.27386385997,126.266007336746,-0.2316693548696125
2019-11-30,126.884001,126.324540771548,126.403967195865,-0.4409225938989736
2019-12-31,126.97011,126.626104401551,126.62225617462,-0.27093431552434044
2020-01-31,127.079235,126.986548860666,126.853841394645,-0.07293570765829482
2020-02-29,126.980668,126.873132995599,127.049083240269,-0.08468612277342524
2020-03-31,127.266483,127.556042269579,127.19422500012,0.22752201738693856
2020-04-30,126.987228,127.146771968298,127.293513748464,0.12563780689660575
2020-05-31,127.055313,127.430294296748,127.330054425621,0.29513232299700487
2020-06-30,126.785938,127.219272003723,127.253216354641,0.3417839632365194
2020-07-31,126.847978,127.292058234354,127.094515664164,0.35008854012161805
2020-08-31,126.762427,126.797027086677,126.962757479951,0.027295222642753636
2020-09-30,127.094404,126.808406401387,126.96163058193,-0.22502768777529214
2020-10-31,127.453374,127.213442158658,127.139713214057,-0.18825067851243604
2020-11-30,126.858027,126.251481082635,126.275357504739,-0.4781297105976634
2020-12-31,127.026417,126.682370415531,126.530545374583,-0.2708464842151703
2021-01-31,126.749491,126.625112593928,126.670111731562,-0.09812931404357128
2021-02-28,127.03595299999999,126.858706039111,126.787620362734,-0.1395250373640189
2021-03-31,126.39562,126.65602310876,126.96572647667,0.2060222567522585
2021-04-30,127.020742,127.192248607661,127.218062368646,0.1350225207005895
2021-05-31,127.33753800000001,127.734668752889,127.509308196172,0.3118724919033644
2021-06-30,127.260504,127.72378810267,127.816418120119,0.3640439005883511
2021-07-31,127.606364,128.05969918312,128.11849020257,0.35526063819197873
2021-08-31,128.311433,128.4047742924,128.439586669576,0.07274588882504318
2021-09-30,129.282375,128.966391613142,128.79646217407,-0.2444133524449832
2021-10-31,128.917275,128.705657992869,129.148175772498,-0.16414945718562501
2021-11-30,130.290097,129.645837841444,129.458556872634,-0.49448052721612346
2021-12-31,129.985171,129.638344419539,129.74375740374,-0.26682011324276056
2022-01-31,130.741084,130.610846098176,130.012425807387,-0.09961513079086437
2022-02-28,130.544744,130.315399396981,130.263082093951,-0.17568275519311838
2022-03-31,130.2949,130.536261076055,130.559953674412,0.18524215150017564
2022-04-30,130.2049,130.369224116991,130.965652297751,0.126204249602746
2022-05-31,130.954749,131.368321588648,131.470071425834,0.3158133567557897
2022-06-30,131.802296,132.315021529951,132.096525009736,0.38901107606728047
2022-07-31,132.066407,132.529996838655,132.815865800781,0.351027826974204
2022-08-31,133.385523,133.506312494847,133.546107298652,0.09055667521504773
2022-09-30,134.923607,134.5721419228,134.183265789023,-0.26049190724645177
2022-10-31,134.946976,134.763358787384,134.628519292261,-0.13606619285490007
2022-11-30,134.460222,133.79580608537,134.883879649416,-0.49413566685170274
2022-12-31,135.303259,134.986843692536,135.030909101312,-0.23385638291534283
2023-01-31,135.245984,135.091145392674,135.247918546089,-0.114486658122126
2023-02-28,135.868658,135.604906944893,135.553207491477,-0.1941220727351367
2023-03-31,137.081573,137.303281133626,137.278883087714,0.1617344539998955
2023-04-30,137.543002,137.697569185796,137.507346100723,0.1123773536628292
2023-05-31,137.082953,137.496247729965,137.672115777101,0.3014924328081925
2023-06-30,137.19888899999998,137.741264419056,137.814814568467,0.3953205620025102
2023-07-31,137.611221,138.10824498083,137.952527943897,0.3611798349133055
