,nsa,sa,trend,sa_minus_nsa_pct
2010-01-31,100.0,104.116083897246,104.175448880872,4.116083897246003
2010-02-28,101.259009,104.812485489791,104.723111596396,3.509294160474141
2010-03-31,102.53242,104.83858326979,105.26861999692,2.249203978400205
2010-04-30,105.095294,106.587889060971,105.799483627881,1.42023015889845
2010-05-31,106.883994,106.429346651555,106.25166346541,-0.42536523143493765
2010-06-30,109.306188,106.40764343701,106.509025306364,-2.651766213812168
2010-07-31,111.23354,106.63804883062,106.606172427534,-4.131389839233757
2010-08-31,111.700014,106.689260061551,106.609906259274,-4.485902695096344
2010-09-30,110.337111,106.337060969486,106.581909640941,-3.625298862967319
2010-10-31,107.354573,106.733888422181,106.494535513612,-0.5781631471059923
2010-11-30,104.359202,106.465310817342,106.385379277808,2.018134267969973
2010-12-31,102.372762,106.250771643613,106.390012284108,3.788126419421034
2011-01-31,102.253622,106.387598575165,106.617167550745,4.042865665105744
2011-02-28,103.515473,107.154122800141,107.085140606776,3.5150781759370364
2011-03-31,105.47773,107.788604365573,107.696648125116,2.1908647119851743
2011-04-30,106.780714,108.332637522026,108.264806143506,1.453374363113924
2011-05-31,109.155123,108.668848997356,108.695076424731,-0.4454889420481112
2011-06-30,112.085278,109.004228232279,109.0287620837,-2.748844293111352
2011-07-31,114.027168,109.341078220626,109.329204540806,-4.109625680937723
2011-08-31,114.504762,109.472219303693,109.579752345655,-4.395051007841055
2011-09-30,113.98049999999999,109.867937156877,109.72617596036,-3.6081284457630813
2011-10-31,110.275529,109.754540917338,109.759511002059,-0.4724421522947275
2011-11-30,107.32912,109.560000301987,109.628981268407,2.0785415011201014
2011-12-31,105.38202,109.336389586178,109.318030176613,3.7524139185963534
2012-01-31,104.970009,109.125414252617,108.892844809624,3.9586595182791617
2012-02-29,104.449033,108.066693047727,108.393215097436,3.463564902249505
2012-03-31,105.69726899999999,107.909639510495,107.821914359934,2.093119842571345
2012-04-30,105.831888,107.473886058241,107.215634788737,1.5515154168288081
2012-05-31,107.068481,106.520187151314,106.687543231313,-0.5120964111613779
2012-06-30,109.427455,106.244769454,106.35835305295,-2.9084890496630877
2012-07-31,110.077596,105.567633777189,106.259142207796,-4.09707550554701
2012-08-31,111.395719,106.634202830139,106.421741335624,-4.274415760861505
2012-09-30,110.730524,106.783486856539,106.752332147421,-3.5645430012243073
2012-10-31,107.218772,106.868238167474,107.192882196788,-0.3269332654975754
2012-11-30,105.524241,107.840605627356,107.727970576437,2.195101907774921
2012-12-31,105.327712,109.210346277381,108.256339622792,3.686241924044653
2013-01-31,104.712102,108.817541605265,108.642678079196,3.9206925721584795
