,nsa,sa,trend,seasonal_factor,seasonal_pct,sa_minus_nsa_pct
2010-01-31,100.45742651612903,102.788104218312,102.704257974929,0.9773254140651059,-2.267458593489413,2.320065109182101
2010-02-28,101.7698275,103.035919071066,102.706774263589,0.987712133957938,-1.2287866042062001,1.244073614122998
2010-03-31,103.84349096774194,102.494038222797,102.798485311736,1.0131661584258351,1.3166158425835128,-1.299506336284606
2010-04-30,104.6546047,102.783442155984,103.039666486904,1.0182049025092612,1.8204902509261212,-1.7879409600560003
2010-05-31,106.0826340967742,103.653774727675,103.601698865776,1.0234324256447045,2.343242564470449,-2.289591873146235
2010-06-30,105.7349435,104.337630257746,104.407435794586,1.0133922271265143,1.3392227126514333,-1.321524555648912
2010-07-31,106.25714051612903,105.397278814736,105.158190344089,1.0081582912866704,0.8158291286670449,-0.8092272173111148
2010-08-31,106.452692,106.035879170472,105.774911480954,1.0039308659746942,0.39308659746941643,-0.39154747681533486
2010-09-30,105.6063352,105.848156248224,106.35255203745,0.9977153966890372,-0.22846033109628072,0.22898346748425613
2010-10-31,105.93365306451612,106.884793161703,106.933030031931,0.9911012589438432,-0.8898741056156845,0.897863964539769
2010-11-30,106.50392223333333,107.928197153988,107.481710427008,0.9868034956738639,-1.319650432613606,1.3372980926789735
2010-12-31,107.26259254838709,109.369460449316,107.939058379387,0.9807362321047084,-1.9263767895291606,1.9642149708235745
2011-01-31,104.07955909677419,106.32273844263,108.413860620572,0.9789021673189298,-2.109783268107024,2.1552544662204687
2011-02-28,104.83980564285714,106.099090481032,109.090228865183,0.9881310496398649,-1.1868950360135133,1.201151442863857
2011-03-31,108.54459758064516,107.250277711299,110.131218186517,1.0120682192807953,1.2068219280795267,-1.192431404413763
2011-04-30,114.22569963333333,112.431264882129,111.285021890272,1.0159602825164833,1.5960282516483293,-1.570955360277504
2011-05-31,116.98149519354838,114.669159990004,112.140344775996,1.020165275508654,2.01652755086541,-1.976667506017571
2011-06-30,115.7530496,114.348143056284,112.50851894543,1.0122862208879464,1.2286220887946397,-1.2137101774604142
2011-07-31,113.11779654838709,112.209781303697,112.445348482348,1.0080921220426635,0.8092122042663519,-0.8027165241869638
2011-08-31,112.64455006451614,112.194388295639,112.290230021665,1.0040123376553463,0.4012337655346254,-0.39963031377844294
2011-09-30,112.11654789999999,112.311023423146,112.35653616623,0.9982684199892534,-0.17315800107465806,0.17345835810023136
2011-10-31,111.54550074193548,112.448059961602,112.674799056618,0.9919735456532135,-0.8026454346786505,0.8091399596247495
2011-11-30,112.1218152,113.511750178029,113.168959275704,0.9877551445039913,-1.2244855496008733,1.239665069237117
2011-12-31,111.71456993548387,113.768533723347,113.772715984043,0.981946117079633,-1.8053882920367026,1.8385818331926762
2012-01-31,112.11258461290323,114.220422296884,114.492219753046,0.9815458773344224,-1.8454122665577555,1.8801080104063228
2012-02-29,113.88661306896553,115.195900266901,115.333883246622,0.9886342552564635,-1.1365744743536466,1.1496410005121582
2012-03-31,117.60105722580646,116.429219138632,116.10038010429,1.0100648110143138,1.006481101431378,-0.9964520003628907
2012-04-30,120.45408113333333,118.831182596602,116.553536192665,1.013657177360934,1.365717736093397,-1.3473171863184197
2012-05-31,119.23177267741936,117.115048605156,116.575745651775,1.0180738862979062,1.8073886297906183,-1.7753020228845617
2012-06-30,117.06730573333334,115.642682333495,116.465979869275,1.012319183290214,1.2319183290214086,-1.2169267849073684
2012-07-31,116.27787374193548,115.284918462372,116.646634844048,1.0086130544463852,0.861305444638516,-0.8539503240033608
2012-08-31,117.41955648387096,116.912750921768,117.138588475336,1.0043349040896496,0.43349040896496494,-0.43161938034792513
2012-09-30,118.0069484,118.1235138281,117.614758985175,0.9990131903096818,-0.09868096903181689,0.09877844455810081
2012-10-31,117.41447767741936,118.23192460321,117.803394563629,0.9930860727461384,-0.691392725386164,0.6962062447158024
2012-11-30,115.77484493333333,117.107829707098,117.599459970184,0.9886174581400864,-1.1382541859913609,1.1513595846595726
2012-12-31,115.17541064516129,117.103882659907,117.29773385951,0.9835319549536511,-1.6468045046348911,1.6743782409311736
2013-01-31,115.25502074193548,117.174312291675,117.009459545926,0.9836202021398518,-1.6379797860148204,1.6652563483867233
2013-02-28,117.25213542857144,118.628767547318,116.573844728515,0.9883954613437465,-1.160453865625355,1.1740785050223579
2013-03-31,117.34777632258064,116.416141834236,115.823501456404,1.0080026229495835,0.8002622949583538,-0.7939089410468614
2013-04-30,116.04763556666667,114.672967233313,114.949840590866,1.011987727940769,1.1987727940768966,-1.1845724616801445
2013-05-31,115.72613306451612,113.814969607444,114.39402105584,1.0167918461311711,1.6791846131171129,-1.651453657409141
2013-06-30,115.7778739,114.343131697963,114.359760778392,1.0125476902786505,1.2547690278650547,-1.2392196830943836
2013-07-31,115.93632516129033,114.855927905099,114.64858422938,1.0094065432746668,0.9406543274666834,-0.931888478169618
2013-08-31,115.69552577419354,115.148779243982,114.854371362706,1.0047481747857097,0.4748174785709658,-0.4725736164409966
2013-09-30,114.88173826666666,114.913526975876,114.756067032083,0.9997233684314989,-0.02766315685011067,0.027670811470104084
2013-10-31,113.60444051612903,114.26863375515,114.557256177318,0.9941874404445564,-0.5812559555443575,0.5846542934443422
2013-11-30,113.02258013333334,114.273561040867,114.577236538051,0.9890527529190564,-1.0947247080943634,1.1068415763096917
2013-12-31,113.26767864516128,115.028658892705,114.844988880871,0.9846909434179677,-1.5309056582032299,1.554706751835555
2014-01-31,113.61823335483871,115.278401365139,115.236637118936,0.9855986204645414,-1.4401379535458614,1.4611809753417582
2014-02-28,114.32019567857142,115.744461449159,115.548431077141,0.987694739318363,-1.2305260681636954,1.2458566591261988
2014-03-31,115.98437883870967,115.360615885629,115.684840662333,1.0054070702404978,0.5407070240497802,-0.5377991065056209
2014-04-30,117.00420433333333,115.92966589226,115.688965981996,1.0092688824107539,0.9268882410753854,-0.9183759226395583
2014-05-31,117.12598241935484,115.487624616294,115.573063879133,1.0141864360662387,1.4186436066238706,-1.3987996251718982
2014-06-30,116.77946846666667,115.346192293736,115.301890230442,1.012425864646496,1.2425864646496088,-1.2273357566615295
2014-07-31,116.10332480645162,114.937567335073,114.896991129502,1.0101425277949387,1.0142527794938738,-1.0040689819365567
2014-08-31,114.8717495483871,114.285377626804,114.405324224315,1.0051307694278955,0.5130769427895476,-0.5104579009968857
2014-09-30,113.85620163333333,113.826005303626,113.83596572154,1.000265284981466,0.02652849814659408,-0.02652146240094133
2014-10-31,112.75090790322581,113.263292648685,113.126250071937,0.9954761623693169,-0.4523837630683092,0.4544395739136453
2014-11-30,111.3497868,112.44855572426,112.289129235781,0.9902286968722449,-0.9771303127755093,0.9867723646687754
2014-12-31,109.66906451612903,111.224315980352,111.438935411425,0.9860169833321545,-1.3983016667845516,1.4181314220969243
2015-01-31,107.73797474193549,109.147790509033,110.713933390429,0.987083423672412,-1.2916576327588025,1.3085597445788633
2015-02-28,108.76732989285713,110.145447335794,110.266072544089,0.9874882033141553,-1.2511796685844678,1.2670325218927525
2015-03-31,110.54987338709678,110.320761759177,110.1626531043,1.0020767770659518,0.20767770659517737,-0.2072473001552222
2015-04-30,110.85942566666667,110.065852797854,110.373652617403,1.007209982466316,0.72099824663161,-0.7158370738801989
2015-05-31,112.21845280645162,110.810624513747,110.793899213513,1.0127048132693266,1.2704813269326598,-1.2545425974930913
2015-06-30,112.617627,111.240295944045,111.15355560145,1.0123815838879808,1.238158388798083,-1.2230155195465109
2015-07-31,112.61168406451614,111.439075129174,111.153665619606,1.010522421636961,1.0522421636961043,-1.041285320509322
2015-08-31,111.63227903225805,111.046255058404,110.766158339505,1.0052772961460594,0.5277296146059429,-0.5249592491833988
2015-09-30,109.83312670000001,109.744686386676,110.214762362928,1.0008058733068168,0.08058733068168067,-0.08052243979685958
2015-10-31,109.28471222580644,109.558252093967,109.807842572083,0.9975032472412398,-0.24967527587601568,0.25030021362490995
2015-11-30,108.8598465,109.725000152223,109.552864524323,0.9921152549462496,-0.7884745053750364,0.7947408342368067
2015-12-31,108.17542287096775,109.569588655822,109.267008957887,0.9872759786546833,-1.2724021345316694,1.2888008642381044
2016-01-31,107.73085790322581,108.986570661785,108.847352798702,0.9884782799299557,-1.1521720070044261,1.1656017440120792
2016-02-29,106.75952351724138,108.103461741107,108.434523956339,0.9875680371172186,-1.2431962882781367,1.2588462177321125
2016-03-31,107.9922163548387,108.111036957119,108.363635723636,0.9989009392045012,-0.10990607954988185,0.11002700591853376
2016-04-30,109.34251083333334,108.737120729886,108.679281916115,1.0055674649041995,0.556746490419946,-0.5536639856113301
2016-05-31,110.42777638709677,109.205830037765,109.119894278621,1.0111893874979863,1.1189387497986258,-1.1065570541313186
2016-06-30,111.05827106666668,109.797314363655,109.409162209915,1.0114844038792725,1.148440387927252,-1.1354009844568358
2016-07-31,110.45139235483872,109.312267287451,109.484906947474,1.0104208346936236,1.0420834693623648,-1.0313360864914634
2016-08-31,109.91636022580644,109.335755481114,109.485617009856,1.005310291607147,0.5310291607147022,-0.5282241365158646
2016-09-30,109.83046429999999,109.699434780557,109.611353193363,1.0011944411537315,0.11944411537314625,-0.119301616612566
2016-10-31,109.92670441935483,109.981677897719,110.012405447884,0.9995001578497894,-0.04998421502105943,0.050009211732970904
2016-11-30,109.78398616666666,110.396647256147,110.685524336771,0.9944503650726021,-0.5549634927397906,0.5580605249204895
2016-12-31,110.23721487096775,111.477237528978,111.418818143821,0.9888764497085074,-1.112355029149259,1.1248675499119676
2017-01-31,111.23644506451612,112.399243996721,111.992517616231,0.9896547441881477,-1.0345255811852305,1.0453398897550814
2017-02-28,111.05127614285713,112.359439166533,112.210330246245,0.9883573375465414,-1.1642662453458574,1.1779810814537939
2017-03-31,111.5384212580645,111.947525381099,112.037065831336,0.9963455724309958,-0.3654427569004248,0.36678313931659545
2017-04-30,112.17220086666666,111.702807065639,111.691198916676,1.00420216656464,0.42021665646398976,-0.4184582253009328
2017-05-31,112.47351638709678,111.356196114149,111.448043416126,1.010033750360891,1.0033750360890936,-0.9934074338907806
2017-06-30,112.43077773333333,111.360373072731,111.478103271014,1.009612078615283,0.9612078615282904,-0.9520566184654133
2017-07-31,112.16443148387097,111.08872941827,111.807132821487,1.0096832691420095,0.9683269142009454,-0.9590402691566746
2017-08-31,112.83539170967742,112.282775038893,112.399282090192,1.004921651344946,0.4921651344945932,-0.48975473245689294
2017-09-30,114.51069823333334,114.206987790697,113.126367956773,1.0026592982488334,0.2659298248833375,-0.26522451379825673
2017-10-31,114.03700596774193,113.854947354159,113.84351674951,1.0015990399874029,0.15990399874028505,-0.15964871406255465
2017-11-30,114.2418886,114.701412436857,114.564958698762,0.995993738637613,-0.400626136238702,0.4022376052149834
2017-12-31,113.83420567741936,114.995022692398,115.276644852928,0.9899055021008716,-1.0094497899128418,1.0197435894340412
2018-01-31,114.654733,115.853787415583,115.88188443369,0.9896502786630372,-1.034972133696277,1.0457958291028469
2018-02-28,115.44837500000001,116.795203263288,116.309781331221,0.9884684625253669,-1.1531537474633091,1.1666065141999526
2018-03-31,115.83943735483871,116.40574684333,116.567645777605,0.9951350383993199,-0.4864961600680062,0.4888745158150076
2018-04-30,116.90339146666666,116.498192858739,116.717207686683,1.0034781535917814,0.34781535917813855,-0.3466097970675208
2018-05-31,118.0098638064516,116.9141119021,116.878275565108,1.009372280955007,0.9372280955006973,-0.9285256918427964
2018-06-30,118.27339853333334,117.321940576304,117.15328762319,1.008109804119806,0.8109804119805997,-0.8044564279271804
2018-07-31,118.3621408064516,117.281899640322,117.541978651465,1.0092106383801973,0.9210638380197311,-0.9126576781811058
2018-08-31,118.49442941935483,117.967227494041,117.947226950524,1.0044690541306522,0.4469054130652239,-0.44491705466427334
2018-09-30,118.5850863,118.166035790858,118.237726932784,1.0035462855831405,0.3546285583140518,-0.3533753882692059
2018-10-31,118.89544548387096,118.55685441165,118.179694716811,1.0028559383926072,0.2855938392607227,-0.2847805236298129
2018-11-30,117.5460202,117.902550322479,117.676517180699,0.9969760609799886,-0.30239390200114125,0.30331109626031694
2018-12-31,115.70583312903226,116.851955005147,116.961383297507,0.9901916756457839,-0.980832435421608,0.9905480520041143
2019-01-31,114.74249103225806,116.098997272265,116.547389952042,0.9883159521453422,-1.168404785465782,1.1822178757000978
2019-02-28,114.97866067857144,116.442269323877,116.705684610346,0.987430606996892,-1.2569393003107998,1.2729393755917418
