,nsa,sa,trend,seasonal_factor,seasonal_pct,sa_minus_nsa_pct
2010-01-31,100.05063877419354,100.944722922744,100.925373573124,0.991142834190206,-0.885716580979401,0.893631624450042
2010-02-28,100.39552239285715,101.043854881164,100.966455332989,0.9935836524737764,-0.6416347526223554,0.6457782905594733
2010-03-31,101.03226461290323,100.886474820408,101.010902332209,1.0014450875873575,0.14450875873575075,-0.14430023226126298
2010-04-30,101.45302513333333,101.120708121645,101.072989268211,1.0032863398393983,0.32863398393983,-0.3275575186167057
2010-05-31,101.81198190322581,101.231852900005,101.202072423735,1.0057306962838453,0.573069628384526,-0.5698042532677916
2010-06-30,101.81108153333334,101.270423789433,101.422165860114,1.0053387526552127,0.5338752655212664,-0.5310401733855774
2010-07-31,102.21081470967742,101.803183262727,101.700057831849,1.0040041129745267,0.4004112974526741,-0.3988143995410476
2010-08-31,102.53076851612904,102.083995836408,102.023176519604,1.004376520296453,0.4376520296452968,-0.4357449828836235
2010-09-30,102.6302227,102.271540829823,102.399403073432,1.0035071523051935,0.3507152305193495,-0.3494895175522261
2010-10-31,102.8002835483871,102.787172819043,102.781072558858,1.0001275521933772,0.012755219337723389,-0.012753592589009877
2010-11-30,102.77104703333333,103.230435345542,103.135428194853,0.9955498752797954,-0.44501247202045624,0.44700168527005424
2010-12-31,102.98227587096775,103.829853055563,103.468307710344,0.9918368642577036,-0.8163135742296435,0.8230320969573768
2011-01-31,102.77360058064515,103.681727505503,103.799628430007,0.9912412056906589,-0.8758794309341122,0.8836188668365885
2011-02-28,103.47792896428572,104.139636742094,104.190770745785,0.9936459565396121,-0.6354043460387926,0.6394675506470993
2011-03-31,104.49253170967741,104.344707822121,104.684875102932,1.0014166879244937,0.1416687924493676,-0.14146837590951478
2011-04-30,105.92761716666668,105.588573533127,105.205766401192,1.003210987914647,0.3210987914646912,-0.3200710472002988
2011-05-31,106.585169,105.989536855655,105.643579883175,1.005619725890077,0.5619725890076976,-0.5588321057547807
2011-06-30,106.6100324,106.037753125331,105.949135529587,1.0053969388996067,0.5396938899606685,-0.5367968302662285
2011-07-31,106.47528700000001,106.036867132629,106.130836240229,1.0041345984583139,0.4134598458313876,-0.4117573943435482
2011-08-31,106.72111658064516,106.259592561095,106.244368739547,1.004343363346559,0.4343363346559048,-0.43245801237602466
2011-09-30,106.75327753333333,106.389064708007,106.345825824162,1.0034234047110568,0.34234047110568433,-0.34117249956340245
2011-10-31,106.37565351612903,106.358768452139,106.469553746513,1.0001587557305878,0.015875573058776737,-0.0158730531206297
2011-11-30,106.20815863333334,106.684733349289,106.605883520645,0.9955328686589547,-0.44671313410452607,0.44871761462408344
2011-12-31,105.86650467741936,106.735859665402,106.757496630824,0.9918550804696011,-0.8144919530398864,0.8211804013286583
