,nsa,sa,trend,seasonal_factor,seasonal_pct,sa_minus_nsa_pct
2010-01-31,1.0,1.00888754485388,1.0087441865346,0.9911907477704393,-0.8809252229560749,0.8887544853880103
2010-02-28,1.003570547532938,1.01001557479724,1.00922114377276,0.9936188832874228,-0.638111671257724,0.6422096862194415
2010-03-31,1.0099278500795725,1.00850580355571,1.00972889390232,1.0014100528909688,0.14100528909688492,-0.14080674414024275
2010-04-30,1.0141480016578972,1.01088355509845,1.01040285514915,1.003229300291792,0.32293002917920255,-0.3218905479388079
2010-05-31,1.0177318731036038,1.01199729528415,1.01172930122433,1.0056665940177671,0.5666594017767146,-0.5634664660708721
2010-06-30,1.0177765638261442,1.01246742419686,1.01394900398835,1.0052437634065072,0.5243763406507229,-0.5216409787748955
2010-07-31,1.0217945120712246,1.017765308273,1.01674391769179,1.003958873195493,0.3958873195492929,-0.3943262319991536
2010-08-31,1.0251041836645889,1.02058430090195,1.01998959350103,1.0044287206442863,0.44287206442863436,-0.4409193557752378
2010-09-30,1.026169820208294,1.0224963864656,1.02376311344065,1.0035926129337158,0.3592612933715822,-0.35797522694132056
2010-10-31,1.0278510534390677,1.02767235303543,1.02760232811141,1.0001738884996856,0.017388849968558162,-0.01738582677323075
2010-11-30,1.0275677873512423,1.0321302132499,1.03119497719936,0.995579602418292,-0.442039758170798,0.4440024254183994
2010-12-31,1.0297539640209357,1.03822617653112,1.03459519106741,0.991839723653962,-0.8160276346037998,0.8227414320506776
2011-01-31,1.0278199001829422,1.03685782651064,1.03798547252661,0.9912833504299106,-0.8716649570089441,0.8793297664395405
2011-02-28,1.0348900020606884,1.04147250612117,1.04196863731703,0.9936796180198771,-0.6320381980122858,0.6360583296171063
2011-03-31,1.0450036757229635,1.04356014118178,1.04695761382621,1.0013832787246442,0.13832787246441658,-0.13813679078064078
2011-04-30,1.0592698725504501,1.05593744909399,1.05219031665857,1.0031558909661926,0.31558909661926204,-0.3145962651082135
2011-05-31,1.0658177345483122,1.05992698017706,1.05658611814753,1.005557698295658,0.5557698295657998,-0.5526981002758946
2011-06-30,1.0661201807158363,1.06049357496805,1.05967050899083,1.005305648125172,0.5305648125172091,-0.5277646788383938
2011-07-31,1.0649289943846514,1.06059182795123,1.06152751311096,1.0040893832284183,0.4089383228418342,-0.4072728281689253
