,nsa,sa,trend,sa_minus_nsa_pct
2010-01-31,100.0,100.054635559023,99.8291844688924,0.05463555902300854
2010-02-28,99.238954,99.4057194356066,99.6045288385191,0.1680443302602752
2010-03-31,99.241664,99.3778976276305,99.3906079504799,0.13727463057300326
2010-04-30,99.26028,99.278095037789,99.2131924041227,0.017947801264517338
2010-05-31,99.220321,99.1162664502024,99.1076974584662,-0.10487221644606137
2010-06-30,99.097684,98.9244241296533,99.1043334142085,-0.17483745669242268
2010-07-31,99.218821,99.2379697775593,99.1449659228688,0.01929954152477542
2010-08-31,99.237363,99.1511605099759,99.1879351445233,-0.08686495430567653
2010-09-30,99.237458,99.2266192668794,99.1104509313746,-0.010922018095838038
2010-10-31,98.908602,98.8313298030059,98.843477575755,-0.07812485004499159
2010-11-30,98.669572,98.6862970720514,98.3894539568418,0.016950587412511986
2010-12-31,97.710763,97.768574459952,97.8364380515295,0.059165907804858975
2011-01-31,96.74915,96.778992439155,97.292320386644,0.030845169342574863
2011-02-28,96.569328,96.7170188585704,96.8649670247227,0.1529376476249178
2011-03-31,96.455861,96.5911121694102,96.5970920070938,0.14022078908215718
2011-04-30,96.439518,96.4695758867043,96.448869020071,0.031167603621051754
2011-05-31,96.417176,96.3453847146648,96.3152648421805,-0.07445902101010926
2011-06-30,96.428445,96.274162038368,96.1472034482876,-0.15999735517044922
2011-07-31,95.863768,95.8759420330573,95.9590309451038,0.012699305807917227
2011-08-31,95.8616,95.7442665799886,95.8296286720084,-0.12239877073968453
2011-09-30,95.849901,95.835065043607,95.810829143723,-0.015478322082984608
2011-10-31,95.937229,95.86507172646,95.8560691252791,-0.07521300572481682
2011-11-30,95.937874,95.9705932995321,95.9267649507919,0.03410467437718889
2011-12-31,96.016643,96.0713911117468,95.9978262252951,0.05701939792541744
2012-01-31,95.850543,95.8714014921502,96.0987781029292,0.021761475206449887
2012-02-29,96.329934,96.4159235496687,96.2594112465896,0.08926565824149968
2012-03-31,96.25109,96.3746410890892,96.462039164707,0.12836331421202107
2012-04-30,96.570216,96.6220021938936,96.6185518975685,0.05362543032272349
2012-05-31,96.774734,96.769644687622,96.6494973752148,-0.005258926754569959
2012-06-30,96.860472,96.7502751319208,96.528240896821,-0.11376866724250867
2012-07-31,96.20794,96.2270864375691,96.3484208763254,0.019901099191099725
2012-08-31,95.584932,95.4180781095948,96.19070321755,-0.17456087158715938
2012-09-30,96.034946,96.0045878352511,96.1284198862695,-0.031611581006052436
2012-10-31,96.350308,96.2884540278157,96.1462796875871,-0.0641969636301476
2012-11-30,96.145922,96.1819813652751,96.2103648468885,0.03750483070421584
2012-12-31,96.183197,96.2146342501099,96.3061240918292,0.03268476312956459
2013-01-31,96.33478700000002,96.3350102778663,96.3631945753047,0.00023177283434705487
2013-02-28,96.431703,96.4628449060565,96.2821480055958,0.032294261210452646
2013-03-31,96.264259,96.3860963404095,96.057737993769,0.1265654996726262
2013-04-30,95.464454,95.5282347847083,95.7717811960183,0.06681102969310349
2013-05-31,95.325769,95.4054939341974,95.5358522043803,0.08363418940517953
2013-06-30,95.507379,95.4809537444006,95.3897415470106,-0.02766828686546763
2013-07-31,95.394018,95.4274305077211,95.2657395472335,0.035025789270237695
2013-08-31,95.257124,95.0179599140567,95.0867895202402,-0.25107212552764047
2013-09-30,94.941536,94.8935593447772,94.891031794689,-0.05053284078192499
2013-10-31,94.750319,94.6921961262436,94.8185740360009,-0.06134319585393566
2013-11-30,94.80182600000002,94.8228762626878,94.8697147740799,0.02220449075294173
2013-12-31,95.024711,95.022134627219,94.9184453836433,-0.002711266105293042
2014-01-31,95.137084,95.1138224570152,94.8832990158287,-0.024450552830479477
2014-02-28,94.632623,94.600579896801,94.7950053255045,-0.03386052524296801
2014-03-31,94.470093,94.5756614859648,94.7229801650465,0.1117480491575229
2014-04-30,94.734717,94.8216018267621,94.7144494302268,0.09171381887602692
2014-05-31,94.602247,94.7962780564603,94.7543013667674,0.20510195329745962
2014-06-30,94.618914,94.6990246895291,94.7461231596758,0.08466667618811652
2014-07-31,94.503552,94.5530590516724,94.6166368011557,0.05238644540304094
2014-08-31,94.904234,94.6191594380358,94.3238936589483,-0.30038128958946864
2014-09-30,94.666756,94.5863051548339,93.8179089761173,-0.084983206951883
2014-10-31,93.319049,93.2606100822046,93.0968616506971,-0.06262271039154665
2014-11-30,92.166368,92.1346809636139,92.3272710601294,-0.034380259387134515
2014-12-31,91.660531,91.5966101151251,91.7216855533357,-0.06973654219274428
2015-01-31,91.271313,91.2082679618485,91.3770753306412,-0.06907431927871688
2015-02-28,91.43794,91.4022850125952,91.2111724089103,-0.03899364684374351
2015-03-31,91.055274,91.1759326905085,91.0726563082273,0.13251147924557838
2015-04-30,90.802641,90.9008226567567,90.8737241453158,0.10812643297093416
2015-05-31,90.121056,90.3931713825181,90.6996103625946,0.3019442898206881
2015-06-30,90.286733,90.4642675563214,90.7115984280648,0.19663415700443831
2015-07-31,90.874428,90.936201363252,90.9637028533636,0.06797661851802861
2015-08-31,91.700278,91.3982353543402,91.3801232185325,-0.3293802944193902
2015-09-30,92.087569,91.9757574384714,91.8374453563818,-0.12141873516999802
2015-10-31,92.180067,92.0932033176423,92.2369012842479,-0.09423260926647581
2015-11-30,92.714497,92.6210306592131,92.5046485656898,-0.10081092365402666
2015-12-31,92.73651,92.6370016898213,92.6280444420104,-0.10730219433391364
2016-01-31,92.803885,92.7295137782431,92.6514248809659,-0.08013804783807421
2016-02-29,92.291622,92.2591686594078,92.6304243704423,-0.035163907502022695
2016-03-31,92.466946,92.5905108611386,92.5924051199395,0.13363138557491716
2016-04-30,92.514455,92.6323606215569,92.5374856568162,0.12744562085664768
2016-05-31,92.090081,92.4011435953323,92.4156536850325,0.33778078155051183
2016-06-30,91.908363,92.1426737543698,92.1724732517515,0.25493953620934207
2016-07-31,91.725301,91.7960619721593,91.7633481717412,0.0771444425778256
2016-08-31,91.644788,91.3842583884419,91.2303579072708,-0.2842819730873303
2016-09-30,90.706797,90.5642409913539,90.6671302043431,-0.15716133008873978
2016-10-31,90.137729,90.0224278044345,90.1681157106909,-0.12791668577039061
2016-11-30,89.943873,89.7821997385489,89.7998605975776,-0.17974905467001978
2016-12-31,89.755453,89.6297935137901,89.5174390985821,-0.14000206339540577
2017-01-31,89.856945,89.7824709347725,89.2114893069341,-0.08288070023690919
2017-02-28,88.889452,88.8938993091576,88.7815877138365,0.005003191107078031
2017-03-31,83.987028,84.1272495781827,84.1368107223343,0.1669562330300689
2017-04-30,82.887334,83.0119453100778,83.6147288974739,0.15033818083449724
2017-05-31,82.81616,83.0957386130777,83.2251351760099,0.3375894427823045
2017-06-30,82.778049,83.015564597638,83.0470487182253,0.2869306543308525
2017-07-31,83.023099,83.1031143791993,83.1051296157725,0.09637724941982118
2017-08-31,83.541207,83.3370778710899,83.3278165093532,-0.24434543890429206
2017-09-30,83.723214,83.5827808226549,83.6173190587394,-0.1677350529628474
2017-10-31,84.080943,83.9372908414112,83.8588458451731,-0.17084984238201484
2017-11-30,84.218824,84.0281338088896,83.9892363476269,-0.22642229142310066
2017-12-31,84.14746,84.0349475442567,83.9887222478509,-0.1337086772949525
2018-01-31,83.926858,83.861978992039,83.904880946529,-0.07730422597376219
2018-02-28,83.519741,83.5261294255013,83.8395209089916,0.007649000613274559
2018-03-31,83.668499,83.7978413665948,83.8743043975232,0.15458908447107955
2018-04-30,83.802983,83.9429072596919,83.9955348980188,0.1669681134046419
2018-05-31,83.963637,84.1906105423071,84.0941690782795,0.2703236191484715
2018-06-30,83.966046,84.1790320143486,84.0713920164688,0.2536573108951723
2018-07-31,83.870345,83.9504381431904,83.9257083650413,0.09549637978762959
2018-08-31,83.666159,83.5451496427872,83.7330165984094,-0.14463357546125044
2018-09-30,83.723357,83.5894211189465,83.576133640536,-0.15997433195791277
2018-10-31,83.7057,83.5441201799179,83.492016802558,-0.1930332343939467
2018-11-30,82.073259,81.8791174454365,81.8616098170354,-0.23654666200533248
2018-12-31,81.888269,81.796731847547,81.8697841863593,-0.1117829862211428
2019-01-31,81.994448,81.9284250525049,81.9134132299761,-0.08052124150540463
2019-02-28,81.969362,81.9868035853553,81.9941173516491,0.02127817629629103
2019-03-31,82.031676,82.1690377833209,82.0834397836861,0.1674496853153462
2019-04-30,81.952078,82.0799632583851,82.1760533562945,0.15604882939650455
2019-05-31,82.119149,82.2677232315397,82.260485339835,0.18092519631409676
2019-06-30,82.171125,82.3330940843884,82.32191898872,0.19711192269595834
2019-07-31,82.339019,82.4226310355185,82.3302662911338,0.10154606714285475
2019-08-31,82.293333,82.234692740851,82.2839651659891,-0.07125760618906796
2019-09-30,82.330548,82.2233245067326,82.2182508369794,-0.13023536933993718
2019-10-31,82.320226,82.1557163563282,82.2089525161309,-0.1998410981911114
2019-11-30,82.407486,82.2454261608262,82.2592304736713,-0.19665669593876833
2019-12-31,82.429008,82.3811412946847,82.3437583865305,-0.05807021881824026
2020-01-31,82.567493,82.5146238557766,82.4429195008785,-0.06403142726326694
2020-02-29,82.437355,82.4230677997357,82.5651168105338,-0.01733097849183629
2020-03-31,82.579209,82.7059339608804,82.6947221421997,0.1534586761183343
2020-04-30,82.783928,82.8902756266966,82.7998214408047,0.1284640983653329
2020-05-31,82.864726,82.9387175783311,82.8891006138368,0.08929200867819898
2020-06-30,82.793059,82.9023415144381,82.9974859607181,0.13199477801406623
2020-07-31,85.057707,85.1390388765807,85.277503354159,0.09561964394444455
2020-08-31,85.609829,85.6139170398695,85.4932162486824,0.004775199199968938
2020-09-30,85.780423,85.6988886809968,85.6569929772525,-0.0950500314077507
2020-10-31,85.89676,85.7684485154918,85.6961984128524,-0.14937872453885115
2020-11-30,85.757871,85.6268153107122,85.6457081949992,-0.15282059566029682
2020-12-31,85.500905,85.4805890420086,85.6146331044593,-0.023761102869490625
2021-01-31,85.692211,85.652121698323,85.6544938080406,-0.04678290034668686
2021-02-28,85.830997,85.8054486300157,85.7337401941478,-0.029765901454337218
2021-03-31,85.958758,86.0806279529863,85.8060369573462,0.14177723808701526
2021-04-30,85.714696,85.7722674599402,85.855575743937,0.06716638176047507
2021-05-31,85.917874,85.9125292088787,85.8965818091926,-0.006220813984880724
2021-06-30,85.904408,85.9568225019495,85.9667644986509,0.06101491549712623
2021-07-31,86.050913,86.1337225688216,86.0804230595368,0.09623322511593813
2021-08-31,86.080627,86.1097973582117,86.2225405953298,0.03388725109041424
2021-09-30,86.463383,86.4159686062824,86.3744871894796,-0.054837541711261206
2021-10-31,86.61638,86.5514314009278,86.506728897362,-0.07498419937684853
2021-11-30,86.647811,86.5620108376931,86.5867350424012,-0.09902173097818823
2021-12-31,86.613281,86.6174166864433,86.5808533365833,0.004774887171521414
2022-01-31,86.501189,86.4868858104102,86.5043851613554,-0.016535252006533163
2022-02-28,86.70824,86.6710879523337,86.3938114339486,-0.04284719383798041
2022-03-31,86.062704,86.1698733826544,86.2809764437263,0.12452476819042602
2022-04-30,86.281463,86.2854251893803,86.1919240980528,0.004592167590278251
2022-05-31,86.147127,86.0733834526249,86.1593152797434,-0.08560186502226674
2022-06-30,86.223489,86.2121034244896,86.1644081890337,-0.013204726046756043
2022-07-31,86.094256,86.1650388567207,86.1957095936083,0.08221553911877955
2022-08-31,86.299214,86.3522178160067,86.2548159113621,0.06141865441171568
2022-09-30,86.199541,86.1783124089243,86.3707428556709,-0.024627266954591054
2022-10-31,86.172204,86.1813539388945,86.536530222442,0.010618202238976693
2022-11-30,87.71393000000002,87.6579226797946,87.970863239926,-0.06385225266434258
2022-12-31,88.623748,88.6385910853789,88.170126500352,0.01674842885104333
2023-01-31,88.741659,88.7631542779533,88.2633108928178,0.024222307984245184
2023-02-28,88.494488,88.4821107789934,88.1964729697652,-0.013986431569168456
2023-03-31,87.857953,87.9700001563798,88.0040302022546,0.12753217273318018
2023-04-30,87.696797,87.6490121050031,87.7455516468356,-0.05448875743649939
2023-05-31,87.608842,87.4682515696616,87.4524491032709,-0.1604751611011923
2023-06-30,86.385199,86.2998395221221,87.1369594527845,-0.09881261936770525
2023-07-31,86.828903,86.8754548775967,86.7932981364573,0.05361334300941767
2023-08-31,86.27092,86.3185156103722,86.4499187830065,0.05516993486587296
