,nsa_input,our_x13_sa,bls_published_sa,our_seasonal_factor,our_seasonal_pct,bls_seasonal_factor,bls_seasonal_pct,our_minus_bls_level,our_minus_bls_pct
2013-05-31,233.462,233.101699632701,232.996,1.0015456788511912,0.1545678851191168,1.0020000343353532,0.2000034335353229,0.10569963270100402,0.045365428033528055
2013-06-30,233.64,233.402539923699,233.35,1.0010173842854435,0.10173842854435122,1.0012427683736875,0.12427683736875306,0.05253992369901539,0.022515501906594793
2013-07-31,233.792,233.827447231572,233.88,0.9998484043169795,-0.015159568302047788,0.9996237386694031,-0.037626133059687206,-0.05255276842800072,-0.02246997110826321
2013-08-31,234.258,234.329183898286,234.336,0.9996962226509657,-0.030377734903430653,0.9996671446128635,-0.03328553871364548,-0.006816101714008482,-0.0029086874035577637
2013-09-30,234.782,234.660740047639,234.7,1.000516745802201,0.05167458022010685,1.00034938219003,0.03493821900300009,-0.03925995236099311,-0.01672771723945088
2013-10-31,235.162,234.959879558908,234.921,1.0008602338470358,0.08602338470358184,1.0010258767841105,0.10258767841104799,0.03887955890800754,0.016550056788444678
2013-11-30,235.243,235.372415273834,235.359,0.9994501680509865,-0.054983194901347954,0.9995071359072735,-0.04928640927265304,0.013415273833999208,0.005699919626622751
2013-12-31,235.0,235.766812904121,235.759,0.9967475791241542,-0.3252420875845763,0.996780610708393,-0.3219389291607033,0.007812904121010433,0.003313936740911849
2014-01-31,235.367,235.947311147847,235.961,0.997540505356794,-0.24594946432060505,0.9974826348421985,-0.2517365157801543,-0.013688852153023845,-0.005801319774467739
2014-02-28,236.075,236.075889897679,236.185,0.9999962304592841,-0.0003769540715903297,0.9995342633952198,-0.04657366047802203,-0.10911010232101148,-0.04619688054745552
2014-03-31,236.913,236.643678877064,236.625,1.0011380871199012,0.11380871199011544,1.0012171156893819,0.12171156893818758,0.01867887706399074,0.007893873032860377
2014-04-30,237.509,237.111322673419,237.072,1.0016771756072091,0.1677175607209147,1.0018433218600256,0.18433218600255596,0.03932267341900797,0.016586806294704992
2014-05-31,238.029,237.625550309769,237.529,1.001697838004815,0.16978380048149333,1.0021050061255679,0.21050061255678543,0.09655030976901458,0.04064779869785706
2014-06-30,238.157,237.895823445181,237.837,1.0010978610344505,0.10978610344505313,1.0013454592851407,0.13454592851407376,0.05882344518101945,0.024732672032112824
2014-07-31,238.138,238.163715054685,238.195,0.9998920278234696,-0.010797217653035762,0.9997607002665884,-0.023929973341163535,-0.031284945314979495,-0.013134173813467154
2014-08-31,238.296,238.395870707373,238.405,0.9995810719914038,-0.04189280085962199,0.999542794823934,-0.04572051760659557,-0.009129292626994356,-0.003829320956771909
2014-09-30,238.841,238.76440649425,238.786,1.0003207911383216,0.03207911383216189,1.0002303317614936,0.023033176149356294,-0.021593505749990527,-0.009043036756761769
2014-10-31,239.413,239.229589240411,239.191,1.0007666725515492,0.07666725515491635,1.0009281285667104,0.09281285667104289,0.03858924041099954,0.016133232609494286
2014-11-30,239.248,239.417675473079,239.458,0.9992912993046829,-0.07087006953171437,0.9991230194856717,-0.08769805143282738,-0.04032452692101174,-0.016839916361532925
2014-12-31,238.775,239.583972021701,239.584,0.9966234301281736,-0.33765698718264403,0.9966233137438226,-0.3376686256177375,-2.797829901624027e-05,-1.1677866229575784e-05
2015-01-31,239.248,239.804567825137,239.811,0.9976790774663522,-0.23209225336477957,0.9976523178669868,-0.23476821330131736,-0.006432174862993634,-0.0026821850803271374
2015-02-28,240.083,240.039898044458,240.172,1.000179561630767,0.017956163076693343,0.9996294322402278,-0.03705677597721779,-0.132101955541998,-0.055003062614289444
2015-03-31,241.067,240.773843543129,240.755,1.0012175594016237,0.12175594016237135,1.0012959232414695,0.12959232414695432,0.018843543129008822,0.007826854324521904
2015-04-30,241.802,241.38010179644,241.346,1.0017478582551755,0.17478582551755384,1.001889403594839,0.1889403594838912,0.0341017964399839,0.01412983701407633
2015-05-31,242.119,241.68543829198,241.688,1.0017939091038501,0.1793909103850133,1.0017832908543247,0.1783290854324715,-0.002561708019982234,-0.001059923546053998
2015-06-30,242.354,242.078301772449,242.064,1.0011388803768548,0.11388803768548339,1.0011980302729857,0.11980302729857062,0.014301772449016426,0.005908260810794097
2015-07-31,242.436,242.448900531261,242.565,0.9999467907207139,-0.005320927928609276,0.9994681837857894,-0.0531816214210612,-0.11609946873900867,-0.04786324026095912
2015-08-31,242.651,242.772979545627,242.817,0.9994975571587279,-0.05024428412720994,0.9993163575861658,-0.0683642413834229,-0.04402045437299762,-0.018129066075689426
2015-09-30,243.359,243.332520855305,243.316,1.0001088187661966,0.010881876619661668,1.0001767249173914,0.017672491739140206,0.01652085530500358,0.00678987625351013
2015-10-31,243.985,243.826898359144,243.768,1.0006484175532724,0.06484175532723846,1.0008901906730991,0.08901906730991449,0.05889835914399555,0.024161645147846578
2015-11-30,244.075,244.29389729339,244.241,0.9991039592236431,-0.08960407763568545,0.999320343431283,-0.06796565687170464,0.052897293389975175,0.021657827060139745
