,nsa,sa,trend,sa_minus_nsa_pct
2024-09-30,148.06054443333332,148.522242834021,148.485343821668,0.31183081384356104
2024-10-31,148.19323445161288,149.212244545298,148.978348707653,0.6876225473153141
2024-11-30,148.43717023333332,149.288457896933,149.611182973429,0.5735003316632348
2024-12-31,150.08380019354837,150.290500880394,150.287812709533,0.137723516181687
2025-01-31,150.74300061290324,151.173346750524,150.951353553297,0.2854833298203019
2025-02-28,152.08012407142857,151.674081260685,151.609304922218,-0.26699268771825935
2025-03-31,152.23820761290324,151.86154280448,152.232697869388,-0.2474180524911218
2025-04-30,153.49820416666668,152.894236483684,152.759037273813,-0.3934688918750373
2025-05-31,154.3486963548387,153.351469598677,153.14147078482,-0.646086931546952
2025-06-30,154.06095586666666,153.37229769249,153.335534629253,-0.4470037007771488
2025-07-31,153.19331548387095,153.200060065663,153.357789752601,0.004402660632241151
2025-08-31,153.0760786451613,153.235440219587,153.324656050931,0.10410612542219866
2025-09-30,153.1261976,153.489732100716,153.33919160949,0.23740842939601325
2025-10-31,152.31323506451614,153.258468982254,153.354370063155,0.6205855435592822
2025-11-30,152.56975616666665,153.367515675857,153.300038203723,0.5228818143478309
2025-12-31,153.0253308064516,153.223753380002,153.186827533778,0.12966648887782206
2026-01-31,152.62923806451613,153.041149482314,153.045483644905,0.2698771369243014
2026-02-28,151.95921475,151.73370070854,152.950555234166,-0.1484043214036168
2026-03-31,153.38265109677417,153.084735844501,152.999205096641,-0.19423008413460563
2026-04-30,153.59723323333336,153.039722003487,153.303810170173,-0.3629695783643694
2026-05-31,154.912263,153.886603085315,153.852810010817,-0.6620908473107812
