date,yoy_pct,trend_ll,seasonal_ll
2021-01-31,1.6443194187161003,1.645670185735845,0.021943228587409568
2021-02-28,1.7330865496261838,1.7286124278381396,0.17275733367926988
2021-03-31,2.553222308849157,2.4059829700423667,0.023307170788477327
2021-04-30,2.6639747968050465,2.6455868025721294,-0.10743607376212294
2021-05-31,2.3257697659057497,2.44074115015537,-0.07105920693531831
2021-06-30,2.15366570544282,2.3910068758812355,-0.09338962278495945
2021-07-31,2.695236181177618,2.849753945687912,-0.1330692686010544
2021-08-31,3.5415275159120796,3.384263730145611,0.024378720714878233
2021-09-30,3.3961313054932996,3.449382406364842,0.09894802567912736
2021-10-31,4.1190552018915305,4.052115423644976,0.10927565655133903
2021-11-30,4.853729052100841,4.804391843925413,-0.0627275206943777
2021-12-31,5.259036543292694,5.1608210163739,0.0170715567773303
2022-01-31,5.095871788424522,5.230624614633259,0.021943228587409325
2022-02-28,6.169824551636349,5.853927093965549,0.1727573336792716
2022-03-31,5.826436291547554,5.971614428302492,0.02330717078847555
2022-04-30,6.6560207102433155,6.684443927027876,-0.10743607376212327
2022-05-31,7.163418465479721,7.118175601724748,-0.07105920693531742
2022-06-30,7.108740949726289,7.141092428037044,-0.09338962278495871
2022-07-31,6.843869283217585,6.948403668661869,-0.13306926860105361
2022-08-31,6.761636853813169,6.65492088534419,0.024378720714877122
2022-09-30,5.851959525437955,6.0705975026137855,0.09894802567912853
2022-10-31,6.595997648043239,6.608086008851043,0.10927565655133822
2022-11-30,8.069987270918965,7.574269723134168,-0.06272752069437926
2022-12-31,6.396993882412683,6.567852908667267,0.017071556777329883
2023-01-31,6.382121940009977,6.225264979764028,0.021943228587412003
2023-02-28,5.418330348615807,5.4061200653545365,0.172757333679271
2023-03-31,5.080838932976239,5.154076938424815,0.023307170788477105
2023-04-30,5.165929526824531,5.243061204237796,-0.10743607376212487
2023-05-31,5.114356071253923,5.2250009787743,-0.07105920693531746
2023-06-30,5.351573752493377,5.346769678862399,-0.09338962278495816
2023-07-31,4.992126576609968,5.121687903580573,-0.13306926860105298
2023-08-31,4.596237279889226,4.884214994585471,0.024378720714873264
2023-09-30,6.267191367569436,5.750081526528454,0.09894802567913247
2023-10-31,4.982334151290391,5.138871324080667,0.10927565655134175
2023-11-30,5.318818527217939,5.466594165013081,-0.06272752069438725
2023-12-31,6.41109231431809,6.094733233487841,0.017071556777334795
2024-01-31,5.600764123928803,5.665696293939392,0.02194322858741101
2024-02-29,5.828789040446947,5.54353010477017,0.17275733367927043
2024-03-31,4.877673618941136,5.023973496898054,0.023307170788477216
2024-04-30,5.111463286723539,5.103521389932412,-0.1074360737621268
2024-05-31,4.57149122694005,4.775518641792222,-0.07105920693531703
2024-06-30,4.89354995714073,4.917200688179879,-0.09338962278495773
2024-07-31,4.714295398691726,4.81254342118285,-0.1330692686010537
2024-08-31,4.67156003302418,4.5848867539489415,0.02437872071487357
2024-09-30,4.1548093336869485,4.137186458978189,0.09894802567913236
2024-10-31,4.357918715002973,3.976751724865034,0.10927565655134577
2024-11-30,2.6495332028438234,2.855912792258254,-0.06272752069439202
2024-12-31,2.056025003103712,2.2424973516072466,0.01707155677733621
2025-01-31,2.540901526774375,2.3480618748662643,0.02194322858741233
2025-02-28,1.6654593481610913,1.8499674278312892,0.1727573336792706
2025-03-31,2.789791502644312,2.6138448076699836,0.023307170788479548
2025-04-30,2.6785115475396193,2.838552225927426,-0.10743607376213059
2025-05-31,3.3400834775502375,3.249075361354487,-0.07105920693531434
2025-06-30,2.9018967757676872,3.0871266363493874,-0.09338962278495944
2025-07-31,3.130465581945452,3.2495860077963625,-0.1330692686010539
2025-08-31,3.5326442466804275,3.362773756773259,0.024378720714873917
2025-09-30,3.2455829369421263,2.962039623300588,0.0989480256791321
2025-10-31,2.136902446344635,1.909257896980416,0.10927565655134744
2025-11-30,-0.15941034329092219,0.43836066793746903,-0.06272752069439477
2025-12-31,0.8713903116543742,0.857402363784453,0.017071556777338327
2026-01-31,1.223673325985608,1.2873363190577656,0.021943228587410754
2026-02-28,2.573169341455883,2.0196578996168273,0.1727573336792727
2026-03-31,1.5525583537786547,1.4070383257573351,0.023307170788479464
2026-04-30,-0.04035693048290989,0.3627251791457704,-0.10743607376213302
